,ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID.1,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,cell_line,RBP,alt_splice_type
1831,25403,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,25403,"3,1","325,272","8,2","315,259",198,99,1.0,1.0,"0.005,0.002","0.013,0.004",-0.005,K562,UTP3,SE
1832,25404,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,25404,"216,252","6,1","237,176","1,1",198,99,0.126135544031,0.9142612593903644,"0.947,0.992","0.992,0.989",-0.021,K562,UTP3,SE
1833,27972,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,27972,"1133,887","1,2","1105,1003","2,1",198,99,1.0,1.0,"0.998,0.996","0.996,0.998",0.0,K562,SRSF1,SE
1834,27973,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,27973,"271,225","1,2","217,219","2,1",159,99,1.0,1.0,"0.994,0.986","0.985,0.993",0.001,K562,SRSF1,SE
1835,27974,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,27974,"275,234","2,1","226,201","0,0",157,99,1.0,1.0,"0.989,0.993","1.0,1.0",-0.009,K562,SRSF1,SE
1836,27975,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,27975,"539,462","2,1","337,304","0,0",193,99,1.0,1.0,"0.993,0.996","1.0,1.0",-0.006,K562,SRSF1,SE
1837,27976,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,27976,"371,335","28,25","220,192","32,18",186,99,0.0417081688742,0.2245099649149862,"0.876,0.877","0.785,0.85",0.059,K562,SRSF1,SE
1838,27977,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,27977,"144,120","5,6","72,85","7,2",186,99,0.646403686542,1.0,"0.939,0.914","0.846,0.958",0.025,K562,SRSF1,SE
1839,27978,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,27978,"1009,843","10,4","937,837","6,0",187,99,0.601986214045,1.0,"0.982,0.991","0.988,1.0",-0.008,K562,SRSF1,SE
1840,27979,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,27979,"538,489","10,4","471,455","6,0",172,99,0.0924641134442,0.4190040456075009,"0.969,0.986","0.978,1.0",-0.011,K562,SRSF1,SE
1841,27980,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,27980,"1185,1110","3,3","1257,1216","0,0",198,99,1.0,1.0,"0.995,0.995","1.0,1.0",-0.005,K562,SRSF1,SE
1842,27982,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,27982,"4,10","668,605","2,2","652,619",198,99,1.0,1.0,"0.003,0.008","0.002,0.002",0.003,K562,SRSF1,SE
1843,27983,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,27983,"281,256","1,0","189,214","0,0",198,99,1.0,1.0,"0.993,1.0","1.0,1.0",-0.004,K562,SRSF1,SE
1844,24247,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,24247,"119,60","0,1","79,59","0,0",157,99,1.0,1.0,"1.0,0.974","1.0,1.0",-0.013,K562,AGO3,SE
1845,24248,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,24248,"219,131","0,1","153,127","0,0",193,99,1.0,1.0,"1.0,0.985","1.0,1.0",-0.008,K562,AGO3,SE
1846,24249,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,24249,"131,91","30,14","83,67","12,8",186,99,0.16914991631,0.9868544367098054,"0.699,0.776","0.786,0.817",-0.064,K562,AGO3,SE
1847,24250,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,24250,"46,28","11,5","37,30","1,1",186,99,0.000141498974788,0.0131363232622334,"0.69,0.749","0.952,0.941",-0.227,K562,AGO3,SE
1848,24251,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,24251,"508,325","5,2","305,300","3,3",187,99,0.958889878511,1.0,"0.982,0.989","0.982,0.981",0.004,K562,AGO3,SE
1849,24252,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39567750,39567846,24252,"215,126","0,1","138,120","0,0",187,99,1.0,1.0,"1.0,0.985","1.0,1.0",-0.008,K562,AGO3,SE
1850,24253,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,24253,"251,179","5,2","152,153","3,3",172,99,0.895101883989,1.0,"0.967,0.981","0.967,0.967",0.007,K562,AGO3,SE
1851,24254,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39567750,39567846,24254,"9,6","0,1","5,0","0,0",172,99,1.0,1.0,"1.0,0.775","1.0,NA",-0.113,K562,AGO3,SE
1852,24255,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564384,39564542,39567750,39567846,24255,"357,243","0,1","217,198","0,0",198,99,1.0,1.0,"1.0,0.992","1.0,1.0",-0.004,K562,AGO3,SE
1853,24256,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,24256,"650,443","3,0","382,376","0,0",198,99,1.0,1.0,"0.991,1.0","1.0,1.0",-0.004,K562,AGO3,SE
1854,24257,ENSG00000090621.13,PABPC4,chr1,-,39569594,39569689,39568697,39568939,39569862,39570002,24257,"973,633","0,2","451,513","0,0",194,99,1.0,1.0,"1.0,0.994","1.0,1.0",-0.003,K562,AGO3,SE
1855,24258,ENSG00000090621.13,PABPC4,chr1,-,39571096,39571349,39569862,39570002,39572392,39572586,24258,"376,243","0,1","187,189","0,0",198,99,1.0,1.0,"1.0,0.992","1.0,1.0",-0.004,K562,AGO3,SE
1856,24259,ENSG00000090621.13,PABPC4,chr1,-,39571233,39571349,39569862,39570002,39572392,39572484,24259,"604,428","0,1","304,323","0,0",198,99,1.0,1.0,"1.0,0.995","1.0,1.0",-0.002,K562,AGO3,SE
1857,24260,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,24260,"1,1","338,227","2,0","168,167",198,99,1.0,1.0,"0.001,0.002","0.006,0.0",-0.002,K562,AGO3,SE
1858,24261,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,24261,"133,75","0,0","71,59","1,0",198,99,1.0,1.0,"1.0,1.0","0.973,1.0",0.014,K562,AGO3,SE
1859,37202,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,37202,"3264,1832","1,0","1954,3981","0,0",198,99,1.0,1.0,"0.999,1.0","1.0,1.0",-0.0,K562,PUF60,SE
1860,37203,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,37203,"623,374","1,0","438,837","0,0",159,99,1.0,1.0,"0.997,1.0","1.0,1.0",-0.002,K562,PUF60,SE
1861,37204,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,37204,"424,244","5,4","275,571","0,2",157,99,0.259174228712,0.9599673789145764,"0.982,0.975","1.0,0.994",-0.019,K562,PUF60,SE
1862,37205,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,37205,"1237,666","5,4","623,1468","0,2",193,99,1.0,1.0,"0.992,0.988","1.0,0.997",-0.008,K562,PUF60,SE
1863,37206,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,37206,"680,298","238,135","418,1006","92,220",186,99,1.78536491423e-05,0.0005142983681736,"0.603,0.54","0.707,0.709",-0.136,K562,PUF60,SE
1864,37207,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,37207,"408,188","71,40","174,483","28,38",186,99,0.00748675196713,0.0683665117073257,"0.754,0.714","0.768,0.871",-0.086,K562,PUF60,SE
1865,37208,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,37208,"2232,1024","79,29","1207,2678","5,41",187,99,1.39594016346e-07,7.974729416623646e-06,"0.937,0.949","0.992,0.972",-0.039,K562,PUF60,SE
1866,37209,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39567750,39567846,37209,"866,382","2,0","437,968","0,0",187,99,1.0,1.0,"0.996,1.0","1.0,1.0",-0.002,K562,PUF60,SE
1867,37210,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,37210,"1221,577","79,29","691,1537","5,41",172,99,5.74034594303e-08,3.606488946701407e-06,"0.899,0.92","0.988,0.956",-0.062,K562,PUF60,SE
1868,37211,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39567750,39567846,37211,"25,9","2,0","8,23","0,0",172,99,0.515784122837,1.0,"0.878,1.0","1.0,1.0",-0.061,K562,PUF60,SE
1869,37212,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564384,39564542,39567750,39567846,37212,"1889,1122","2,0","1168,2297","0,0",198,99,1.0,1.0,"0.998,1.0","1.0,1.0",-0.001,K562,PUF60,SE
1870,37213,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,37213,"3193,1738","6,2","1942,3979","2,0",198,99,1.0,1.0,"0.996,0.998","0.998,1.0",-0.002,K562,PUF60,SE
1871,37214,ENSG00000090621.13,PABPC4,chr1,-,39567750,39567846,39565105,39565378,39568801,39568856,37214,"4045,2447","0,1","2511,4989","0,5",195,99,1.0,1.0,"1.0,0.999","1.0,0.998",0.001,K562,PUF60,SE
1872,37215,ENSG00000090621.13,PABPC4,chr1,-,39568801,39568939,39567750,39567846,39569594,39569689,37215,"5242,3305","0,0","2814,5992","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,1.0",0.0,K562,PUF60,SE
1873,37216,ENSG00000090621.13,PABPC4,chr1,-,39569594,39569689,39567750,39567846,39569862,39570002,37216,"2007,1078","0,0","997,2130","0,2",194,99,1.0,1.0,"1.0,1.0","1.0,0.998",0.001,K562,PUF60,SE
1874,37217,ENSG00000090621.13,PABPC4,chr1,-,39569594,39569689,39568697,39568939,39569862,39570002,37217,"5008,3024","1,0","2458,5381","0,0",194,99,1.0,1.0,"1.0,1.0","1.0,1.0",0.0,K562,PUF60,SE
1875,37218,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,37218,"3,6","1652,728","3,7","760,1857",198,99,1.0,1.0,"0.001,0.004","0.002,0.002",0.001,K562,PUF60,SE
1876,37219,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,37219,"785,448","2,2","444,887","2,5",198,99,1.0,1.0,"0.995,0.991","0.991,0.989",0.003,K562,PUF60,SE
1877,24641,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,24641,"106,71","0,0","114,132","0,1",157,99,1.0,1.0,"1.0,1.0","1.0,0.988",0.006,K562,PSIP1,SE
1878,24642,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,24642,"376,239","0,0","290,381","0,1",193,99,1.0,1.0,"1.0,1.0","1.0,0.995",0.002,K562,PSIP1,SE
1879,24643,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,24643,"290,163","102,52","166,240","99,132",186,99,0.00104903595935,0.0440070026355227,"0.602,0.625","0.472,0.492",0.131,K562,PSIP1,SE
1880,24644,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,24644,"108,66","8,14","56,111","12,23",186,99,0.149320838587,0.8686108249378551,"0.878,0.715","0.713,0.72",0.08,K562,PSIP1,SE
1881,24645,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,24645,"696,406","5,5","607,737","7,7",187,99,0.689709444346,1.0,"0.987,0.977","0.979,0.982",0.002,K562,PSIP1,SE
1882,24646,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,24646,"328,204","5,5","296,356","7,7",172,99,0.685751862296,1.0,"0.974,0.959","0.961,0.967",0.002,K562,PSIP1,SE
1883,24647,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,24647,"941,522","1,0","972,1061","6,0",198,99,1.0,1.0,"0.998,1.0","0.988,1.0",0.005,K562,PSIP1,SE
1884,24648,ENSG00000090621.13,PABPC4,chr1,-,39567750,39567846,39564685,39564773,39568801,39568856,24648,"691,391","4,0","567,417","0,0",195,99,1.0,1.0,"0.989,1.0","1.0,1.0",-0.006,K562,PSIP1,SE
1885,24649,ENSG00000090621.13,PABPC4,chr1,-,39568801,39568939,39567750,39567846,39569594,39569689,24649,"1944,995","0,0","1810,1481","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.999",0.0,K562,PSIP1,SE
1886,24651,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,24651,"3,6","303,170","0,2","344,386",198,99,1.0,1.0,"0.005,0.017","0.0,0.003",0.01,K562,PSIP1,SE
1887,24652,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,24652,"239,122","1,2","193,197","0,0",198,99,0.66267162524,1.0,"0.992,0.968","1.0,1.0",-0.02,K562,PSIP1,SE
1888,29124,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,29124,"1198,1190","0,2","1868,1020","0,0",198,99,1.0,1.0,"1.0,0.997","1.0,1.0",-0.002,K562,RBM15,SE
1889,29125,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,29125,"267,310","0,2","439,242","0,0",159,99,1.0,1.0,"1.0,0.99","1.0,1.0",-0.005,K562,RBM15,SE
1890,29126,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,29126,"291,286","100,115","471,327","124,66",186,99,0.00239131369755,0.030182771529292,"0.608,0.57","0.669,0.725",-0.108,K562,RBM15,SE
1891,29127,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,29127,"104,137","15,14","197,137","17,19",186,99,0.744864853437,1.0,"0.787,0.839","0.86,0.793",-0.014,K562,RBM15,SE
1892,29128,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,29128,"804,787","2,7","1290,714","5,1",187,99,0.946166565985,1.0,"0.995,0.983","0.993,0.997",-0.006,K562,RBM15,SE
1893,29129,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,29129,"416,415","2,7","681,350","5,1",172,99,0.364502530962,1.0,"0.992,0.972","0.987,0.995",-0.009,K562,RBM15,SE
1894,29130,ENSG00000090621.13,PABPC4,chr1,-,39567750,39567846,39565105,39565378,39568801,39568856,29130,"1438,1230","2,2","2393,1434","3,1",195,99,1.0,1.0,"0.997,0.997","0.998,0.999",-0.001,K562,RBM15,SE
1895,29131,ENSG00000090621.13,PABPC4,chr1,-,39568801,39568939,39567750,39567846,39569594,39569689,29131,"1484,1375","0,1","2813,1718","0,0",198,99,1.0,1.0,"1.0,0.999","1.0,1.0",-0.0,K562,RBM15,SE
1896,29133,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,29133,"1,1","427,434","8,3","678,401",198,99,1.0,1.0,"0.001,0.001","0.006,0.004",-0.004,K562,RBM15,SE
1897,29134,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,29134,"270,251","13,4","498,325","1,2",198,99,2.95899393018e-05,0.0008639620759826,"0.912,0.969","0.996,0.988",-0.051,K562,RBM15,SE
1898,26576,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,26576,"169,187","54,80","74,170","41,62",186,99,0.47230308158,1.0,"0.625,0.554","0.49,0.593",0.048,K562,PABPN1,SE
1899,26577,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,26577,"76,94","5,3","54,87","7,23",186,99,0.000184007319528,0.0044983959102656,"0.89,0.943","0.804,0.668",0.18,K562,PABPN1,SE
1900,26578,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,26578,"400,372","2,2","160,513","2,0",187,99,1.0,1.0,"0.991,0.99","0.977,1.0",0.002,K562,PABPN1,SE
1901,26579,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,26579,"213,206","2,2","63,265","2,0",172,99,0.725495098799,1.0,"0.984,0.983","0.948,1.0",0.01,K562,PABPN1,SE
1902,26580,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,26580,"752,744","0,0","1118,1550","0,2",198,99,1.0,1.0,"1.0,1.0","1.0,0.997",0.002,K562,PABPN1,SE
1903,26581,ENSG00000090621.13,PABPC4,chr1,-,39567750,39567846,39565105,39565378,39569594,39569689,26581,"522,526","0,4","1048,1284","0,0",195,99,1.0,1.0,"1.0,0.985","1.0,1.0",-0.008,K562,PABPN1,SE
1904,26582,ENSG00000090621.13,PABPC4,chr1,-,39568801,39568939,39567750,39567846,39569594,39569689,26582,"1284,1315","0,0","4499,3584","0,2",198,99,1.0,1.0,"1.0,1.0","1.0,0.999",0.0,K562,PABPN1,SE
1905,26584,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,26584,"0,0","258,285","0,1","737,768",198,99,1.0,1.0,"0.0,0.0","0.0,0.001",-0.001,K562,PABPN1,SE
1906,26585,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,26585,"186,166","2,2","401,359","3,7",198,99,0.526428555891,1.0,"0.979,0.976","0.985,0.962",0.004,K562,PABPN1,SE
1907,24908,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,24908,"124,116","0,0","114,132","0,1",157,99,1.0,1.0,"1.0,1.0","1.0,0.988",0.006,K562,AARS,SE
1908,24909,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,24909,"225,285","0,0","290,381","0,1",193,99,1.0,1.0,"1.0,1.0","1.0,0.995",0.002,K562,AARS,SE
1909,24910,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,24910,"87,157","109,109","166,240","99,132",186,99,0.0210038023596,0.3059839759448307,"0.298,0.434","0.472,0.492",-0.116,K562,AARS,SE
1910,24911,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,24911,"50,87","18,17","56,111","12,23",186,99,0.486888985672,1.0,"0.597,0.731","0.713,0.72",-0.052,K562,AARS,SE
1911,24912,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,24912,"492,662","7,4","607,737","7,7",187,99,0.768599059344,1.0,"0.974,0.989","0.979,0.982",0.001,K562,AARS,SE
1912,24913,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,24913,"217,315","7,4","296,356","7,7",172,99,0.834599819529,1.0,"0.947,0.978","0.961,0.967",-0.002,K562,AARS,SE
1913,24914,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,24914,"838,1048","0,1","972,1061","6,0",198,99,1.0,1.0,"1.0,0.998","0.988,1.0",0.005,K562,AARS,SE
1914,24915,ENSG00000090621.13,PABPC4,chr1,-,39568801,39568939,39567750,39567846,39569594,39569689,24915,"1294,1445","0,0","1810,1481","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.999",0.0,K562,AARS,SE
1915,24917,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,24917,"6,2","317,367","0,2","344,386",198,99,1.0,1.0,"0.009,0.003","0.0,0.003",0.005,K562,AARS,SE
1916,28859,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,28859,"1085,954","0,1","776,1165","0,0",198,99,1.0,1.0,"1.0,0.998","1.0,1.0",-0.001,K562,HNRNPC,SE
1917,28860,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,28860,"383,273","0,1","260,436","0,0",159,99,1.0,1.0,"1.0,0.994","1.0,1.0",-0.003,K562,HNRNPC,SE
1918,28861,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,28861,"106,85","0,0","114,132","0,1",157,99,1.0,1.0,"1.0,1.0","1.0,0.988",0.006,K562,HNRNPC,SE
1919,28862,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,28862,"430,323","0,0","290,381","0,1",193,99,1.0,1.0,"1.0,1.0","1.0,0.995",0.002,K562,HNRNPC,SE
1920,28863,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,28863,"283,286","76,82","166,240","99,132",186,99,4.25495814316e-06,0.0001024616495733,"0.665,0.65","0.472,0.492",0.175,K562,HNRNPC,SE
1921,28864,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,28864,"125,117","23,18","56,111","12,23",186,99,0.440703949012,1.0,"0.743,0.776","0.713,0.72",0.043,K562,HNRNPC,SE
1922,28865,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,28865,"751,680","6,7","607,737","7,7",187,99,0.739654836488,1.0,"0.985,0.981","0.979,0.982",0.003,K562,HNRNPC,SE
1923,28866,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,28866,"383,340","6,7","296,356","7,7",172,99,0.664668563073,1.0,"0.974,0.965","0.961,0.967",0.006,K562,HNRNPC,SE
1924,28867,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,28867,"1047,947","0,0","972,1061","6,0",198,99,1.0,1.0,"1.0,1.0","0.988,1.0",0.006,K562,HNRNPC,SE
1925,28868,ENSG00000090621.13,PABPC4,chr1,-,39568801,39568939,39567750,39567846,39569594,39569689,28868,"1571,1713","0,0","1810,1481","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.999",0.0,K562,HNRNPC,SE
1926,28870,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,28870,"31,32","354,323","0,2","344,386",198,99,2.49489318094e-12,2.3059163629073446e-10,"0.042,0.047","0.0,0.003",0.043,K562,HNRNPC,SE
1927,28871,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,28871,"234,209","0,1","193,197","0,0",198,99,1.0,1.0,"1.0,0.991","1.0,1.0",-0.004,K562,HNRNPC,SE
1928,23865,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,23865,"233,580","0,1","589,512","0,0",198,99,1.0,1.0,"1.0,0.997","1.0,1.0",-0.002,K562,ADAR,SE
1929,23866,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,23866,"83,174","0,1","187,142","0,0",159,99,1.0,1.0,"1.0,0.991","1.0,1.0",-0.004,K562,ADAR,SE
1930,23867,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,23867,"49,85","0,1","102,69","0,0",157,99,1.0,1.0,"1.0,0.982","1.0,1.0",-0.009,K562,ADAR,SE
1931,23868,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,23868,"269,362","0,1","342,284","0,0",193,99,1.0,1.0,"1.0,0.995","1.0,1.0",-0.002,K562,ADAR,SE
1932,23869,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,23869,"138,204","59,37","198,155","49,60",186,99,0.735614271529,1.0,"0.555,0.746","0.683,0.579",0.02,K562,ADAR,SE
1933,23870,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,23870,"77,90","9,8","73,79","11,10",186,99,0.378261225045,1.0,"0.82,0.857","0.779,0.808",0.045,K562,ADAR,SE
1934,23871,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,23871,"406,574","0,3","574,454","2,2",187,99,1.0,1.0,"1.0,0.99","0.993,0.992",0.003,K562,ADAR,SE
1935,23872,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,23872,"162,300","0,3","309,207","2,2",172,99,1.0,1.0,"1.0,0.983","0.989,0.983",0.006,K562,ADAR,SE
1936,23873,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,23873,"542,659","2,2","663,565","0,2",198,99,1.0,1.0,"0.993,0.994","1.0,0.993",-0.003,K562,ADAR,SE
1937,23874,ENSG00000090621.13,PABPC4,chr1,-,39567750,39567846,39565105,39565378,39568801,39568856,23874,"885,630","0,0","676,593","0,1",195,99,1.0,1.0,"1.0,1.0","1.0,0.997",0.002,K562,ADAR,SE
1938,23876,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,23876,"1,6","169,210","3,0","216,206",198,99,1.0,1.0,"0.003,0.014","0.007,0.0",0.005,K562,ADAR,SE
1939,23877,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,23877,"155,210","0,2","193,191","3,1",198,99,0.606903008674,1.0,"1.0,0.981","0.97,0.99",0.01,K562,ADAR,SE
1940,24407,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,24407,"81,89","0,1","114,132","0,1",157,99,1.0,1.0,"1.0,0.982","1.0,0.988",-0.003,K562,DDX55,SE
1941,24408,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,24408,"167,153","0,1","290,381","0,1",193,99,1.0,1.0,"1.0,0.987","1.0,0.995",-0.004,K562,DDX55,SE
1942,24409,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,24409,"116,53","53,90","166,240","99,132",186,99,0.24001460777,1.0,"0.538,0.239","0.472,0.492",-0.093,K562,DDX55,SE
1943,24410,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,24410,"55,28","6,14","56,111","12,23",186,99,0.791849138723,1.0,"0.83,0.516","0.713,0.72",-0.043,K562,DDX55,SE
1944,24411,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,24411,"376,447","2,5","607,737","7,7",187,99,0.485373989714,1.0,"0.99,0.979","0.979,0.982",0.004,K562,DDX55,SE
